file_name,time_t,grip,grip_approx_smooth,grip_approx_predict
pbp4m1_24_m,1718091732.136699,227.5352730588421,223.34040203762245,
pbp4m1_24_m,1718091732.144756,227.9120436721512,223.68284241656946,
pbp4m1_24_m,1718091732.152812,228.17196600371207,224.0255258830756,
pbp4m1_24_m,1718091732.1608691,228.50403499253235,224.36848172476746,
pbp4m1_24_m,1718091732.168926,228.78185995131625,224.71173612757664,
pbp4m1_24_m,1718091732.176982,229.0977527794264,225.05531090913667,
pbp4m1_24_m,1718091732.185039,229.35559493020912,225.39922172250894,
pbp4m1_24_m,1718091732.193095,229.61343708099184,225.74347719947727,
pbp4m1_24_m,1718091732.201152,229.8712792317746,226.08807843316214,
pbp4m1_24_m,1718091732.2092092,230.12912138255732,226.43301868922845,
pbp4m1_24_m,1718091732.217265,230.3869635333401,226.7782830517753,
pbp4m1_24_m,1718091732.225322,230.5009290809037,227.12384827639227,
pbp4m1_24_m,1718091732.2333791,230.58754500801516,227.46968292945317,
pbp4m1_24_m,1718091732.2414348,230.6774172556279,227.81574809855087,
pbp4m1_24_m,1718091732.249492,230.78107059749297,228.16199846017332,
pbp4m1_24_m,1718091732.257549,230.8441308474139,228.5083831118553,
pbp4m1_24_m,1718091732.2656052,230.83975776149856,228.8548462121711,
pbp4m1_24_m,1718091732.2736619,230.81018574046624,229.20132726112334,
pbp4m1_24_m,1718091732.281718,230.9238655788678,229.54776134843894,
pbp4m1_24_m,1718091732.2897751,231.17167450513276,229.8940800036877,
pbp4m1_24_m,1718091732.297832,231.4194834313976,230.24021193356853,
pbp4m1_24_m,1718091732.305888,231.66729235766252,230.58608305028056,
pbp4m1_24_m,1718091732.313945,231.91510128392744,230.9316159431128,
pbp4m1_24_m,1718091732.322002,232.1629102101924,231.27672894158414,
pbp4m1_24_m,1718091732.330058,232.44737777738564,231.62133580197002,
pbp4m1_24_m,1718091732.338115,232.83286821338316,231.9653475108745,
pbp4m1_24_m,1718091732.3461719,233.1359028722347,232.30868063227567,
pbp4m1_24_m,1718091732.354228,233.4478322909133,232.6512832398617,
pbp4m1_24_m,1718091732.3622851,233.76341691118984,232.99320637208217,
pbp4m1_24_m,1718091732.3703418,234.0979561905768,233.33477331074045,
pbp4m1_24_m,1718091732.378398,234.3758669463149,233.67690003543697,
pbp4m1_24_m,1718091732.386455,234.65374880205283,234.02336323727855,
pbp4m1_24_m,1718091732.3945112,234.93163065779083,234.37291611289152,
