__time,/gdx/grip_force_stream/grip_force,/gdx/grip_force_stream/header/seq,/gdx/grip_force_stream/header/stamp,/shimmer0/emg_stream/emg_ch1,/shimmer0/emg_stream/emg_ch2,/shimmer0/emg_stream/header/seq,/shimmer0/emg_stream/header/stamp
1718093099.343284,,,,-0.028383330,-0.028903093,22955.000000000,1718093099.343283653
1718093099.344291,,,,-0.031364355,-0.031595632,22956.000000000,1718093099.344290733
1718093099.345298,,,,-0.022036627,-0.023734376,22957.000000000,1718093099.345297813
1718093099.345350,-0.179649591,4636.000000000,1718093099.345350266,,,,
1718093099.346305,,,,-0.014920626,-0.014695132,22958.000000000,1718093099.346304893
1718093099.347312,,,,-0.012035760,-0.014046038,22959.000000000,1718093099.347311974
1718093099.348319,,,,-0.012396368,-0.014286443,22960.000000000,1718093099.348319054
1718093099.349326,,,,-0.012324247,-0.010223591,22961.000000000,1718093099.349326134
1718093099.350333,,,,-0.002948435,-0.000078482,22962.000000000,1718093099.350333214
1718093099.350350,-0.091245085,4637.000000000,1718093099.350350142,,,,
1718093099.351340,,,,0.002628971,0.001195667,22963.000000000,1718093099.351340294
1718093099.352347,,,,0.000128754,-0.000246765,22964.000000000,1718093099.352347374
1718093099.353354,,,,-0.001049232,-0.000992022,22965.000000000,1718093099.353354454
1718093099.354362,,,,0.000248957,0.001243748,22966.000000000,1718093099.354361534
1718093099.355350,-0.020522425,4638.000000000,1718093099.355350256,,,,
1718093099.355369,,,,0.000729768,0.001676478,22967.000000000,1718093099.355368614
1718093099.356376,,,,-0.007107449,-0.004285577,22968.000000000,1718093099.356375694
1718093099.357383,,,,-0.009848071,-0.007434888,22969.000000000,1718093099.357382774
1718093099.358390,,,,-0.014487896,-0.012387239,22970.000000000,1718093099.358389854
1718093099.359397,,,,-0.019824896,-0.018012727,22971.000000000,1718093099.359396935
1718093099.360350,-0.020522425,4639.000000000,1718093099.360350132,,,,
1718093099.360404,,,,-0.030931627,-0.030225322,22972.000000000,1718093099.360404015
1718093099.361411,,,,-0.030378694,-0.034071811,22973.000000000,1718093099.361411095
1718093099.362418,,,,-0.026315844,-0.028398242,22974.000000000,1718093099.362418175
1718093099.363425,,,,-0.023599261,-0.023782456,22975.000000000,1718093099.363425255
1718093099.364232,0.120907910,4641.000000000,1718093099.364232063,,,,
1718093099.364432,,,,-0.020377828,-0.019094551,22976.000000000,1718093099.364432335
1718093099.365350,0.050189830,4640.000000000,1718093099.365350246,,,,
1718093099.365439,,,,-0.014295571,-0.013084415,22977.000000000,1718093099.365439415
1718093099.366446,,,,-0.010232720,-0.011113090,22978.000000000,1718093099.366446495
1718093099.367454,,,,-0.005376530,-0.006497307,22979.000000000,1718093099.367453575
1718093099.368461,,,,-0.001433881,-0.002386374,22980.000000000,1718093099.368460655
1718093099.369232,0.156262025,4642.000000000,1718093099.369232178,,,,
1718093099.369468,,,,0.000825930,-0.001544955,22981.000000000,1718093099.369467735
1718093099.370475,,,,0.000946133,0.000137883,22982.000000000,1718093099.370474815
1718093099.371482,,,,0.002172200,0.002541937,22983.000000000,1718093099.371481895
1718093099.372489,,,,0.003614633,0.004008410,22984.000000000,1718093099.372488976
1718093099.373496,,,,0.003734836,0.003912249,22985.000000000,1718093099.373496056
1718093099.374232,0.226968557,4643.000000000,1718093099.374232054,,,,
1718093099.374503,,,,0.001595228,0.000546572,22986.000000000,1718093099.374503136
1718093099.375510,,,,-0.001506003,-0.001016063,22987.000000000,1718093099.375510216
1718093099.376517,,,,-0.005304408,-0.004453861,22988.000000000,1718093099.376517296
1718093099.377524,,,,-0.004222584,-0.006593469,22989.000000000,1718093099.377524376
1718093099.378531,,,,-0.008790287,-0.007819536,22990.000000000,1718093099.378531456
1718093099.379232,0.350707591,4644.000000000,1718093099.379232168,,,,
1718093099.379539,,,,-0.011651112,-0.008444590,22991.000000000,1718093099.379538536
1718093099.380546,,,,-0.016651545,-0.014839375,22992.000000000,1718093099.380545616
1718093099.381553,,,,-0.022950167,-0.020777389,22993.000000000,1718093099.381552696
1718093099.382560,,,,-0.030883545,-0.029095417,22994.000000000,1718093099.382559776
1718093099.383567,,,,-0.036677316,-0.035081513,22995.000000000,1718093099.383566856
1718093099.384232,0.350707591,4645.000000000,1718093099.384232044,,,,
1718093099.384574,,,,-0.035066601,-0.034961309,22996.000000000,1718093099.384573936
1718093099.385581,,,,-0.028191006,-0.029888755,22997.000000000,1718093099.385581017
1718093099.386588,,,,-0.020185504,-0.021979416,22998.000000000,1718093099.386588097
1718093099.387595,,,,-0.008718166,-0.009382172,22999.000000000,1718093099.387595177
1718093099.388602,,,,-0.003501368,-0.003492239,23000.000000000,1718093099.388602257
1718093099.389232,0.562817574,4646.000000000,1718093099.389232159,,,,
1718093099.389609,,,,0.002172200,0.000786978,23001.000000000,1718093099.389609337
1718093099.390616,,,,0.008326580,0.008191465,23002.000000000,1718093099.390616417
1718093099.391623,,,,0.010081539,0.008960762,23003.000000000,1718093099.391623497
1718093099.392631,,,,0.010442147,0.008720357,23004.000000000,1718093099.392630577
1718093099.393638,,,,0.008422742,0.008095303,23005.000000000,1718093099.393637657
1718093099.394232,0.739554763,4647.000000000,1718093099.394232035,,,,
1718093099.394645,,,,0.005417674,0.007037519,23006.000000000,1718093099.394644737
1718093099.395652,,,,0.004023322,0.005402762,23007.000000000,1718093099.395651817
1718093099.396659,,,,0.012076904,0.010475317,23008.000000000,1718093099.396658897
1718093099.397666,,,,0.008542945,0.008167424,23009.000000000,1718093099.397665977
1718093099.398673,,,,0.009456486,0.008191465,23010.000000000,1718093099.398673058
1718093099.399680,,,,0.001763511,0.000690816,23011.000000000,1718093099.399680138
1718093099.400687,,,,-0.008718166,-0.009406213,23012.000000000,1718093099.400687218
1718093099.401694,,,,-0.010689490,-0.011065010,23013.000000000,1718093099.401694298
1718093099.402701,,,,-0.026508167,-0.023950741,23014.000000000,1718093099.402701378
1718093099.403708,,,,-0.029128587,-0.029431984,23015.000000000,1718093099.403708458
1718093099.404716,,,,-0.016964072,-0.015536550,23016.000000000,1718093099.404715538
1718093099.405723,,,,-0.011362625,-0.008083982,23017.000000000,1718093099.405722618
1718093099.406730,,,,-0.014872544,-0.014502808,23018.000000000,1718093099.406729698
1718093099.407737,,,,-0.016218815,-0.015151902,23019.000000000,1718093099.407736778
1718093099.408744,,,,-0.006674719,-0.008059942,23020.000000000,1718093099.408743858
1718093099.409751,,,,-0.004438949,-0.004309617,23021.000000000,1718093099.409750938
1718093099.410758,,,,-0.012997382,-0.009935104,23022.000000000,1718093099.410758018
1718093099.411765,,,,-0.012540611,-0.009574496,23023.000000000,1718093099.411765099
1718093099.412772,,,,-0.013646477,-0.011545821,23024.000000000,1718093099.412772179
