__time,/gdx/grip_force_stream/grip_force,/gdx/grip_force_stream/header/seq,/gdx/grip_force_stream/header/stamp,/shimmer0/emg_stream/emg_ch1,/shimmer0/emg_stream/emg_ch2,/shimmer0/emg_stream/header/seq,/shimmer0/emg_stream/header/stamp
1718093472.964617,,,,-3.062826633,-3.061632633,32627.000000000,1718093472.964617491
1718093472.965625,,,,-3.013687849,-3.012782335,32628.000000000,1718093472.965624571
1718093472.966632,,,,-2.953802824,-2.953354120,32629.000000000,1718093472.966631651
1718093472.967639,,,,-2.894951582,-2.896714687,32630.000000000,1718093472.967638731
1718093472.968646,,,,-2.862857342,-2.867817879,32631.000000000,1718093472.968645811
1718093472.969653,,,,-2.849923611,-2.850941420,32632.000000000,1718093472.969652891
1718093472.970660,,,,-2.838119745,-2.837286472,32633.000000000,1718093472.970659971
1718093472.971667,,,,-2.839417934,-2.839786530,32634.000000000,1718093472.971667051
1718093472.972674,,,,-2.854299068,-2.856062174,32635.000000000,1718093472.972674131
1718093472.973681,,,,-2.879974365,-2.880318880,32636.000000000,1718093472.973681211
1718093472.974688,,,,-2.904134989,-2.904623985,32637.000000000,1718093472.974688292
1718093472.975695,,,,-2.940652609,-2.943545580,32638.000000000,1718093472.975695372
1718093472.976702,,,,-2.988348961,-2.988164902,32639.000000000,1718093472.976702452
1718093472.977566,0.830199599,6572.000000000,1718093472.977566004,,,,
1718093472.977710,,,,-3.026958227,-3.031173468,32640.000000000,1718093472.977709532
1718093472.978717,,,,-3.064461470,-3.069013119,32641.000000000,1718093472.978716612
1718093472.979724,,,,-3.093694687,-3.096275091,32642.000000000,1718093472.979723692
1718093472.980731,,,,-3.119634390,-3.121950388,32643.000000000,1718093472.980730772
1718093472.981738,,,,-3.129346848,-3.131614685,32644.000000000,1718093472.981737852
1718093472.982566,0.900892377,6573.000000000,1718093472.982565880,,,,
1718093472.982745,,,,-3.109128714,-3.109858036,32645.000000000,1718093472.982744932
1718093472.983752,,,,-3.080712795,-3.081297874,32646.000000000,1718093472.983752012
1718093472.984759,,,,-3.057706118,-3.059421062,32647.000000000,1718093472.984759092
1718093472.985766,,,,-3.008495092,-3.012037039,32648.000000000,1718093472.985766172
1718093472.986773,,,,-2.943681717,-2.947872877,32649.000000000,1718093472.986773252
1718093472.987566,0.918563187,6574.000000000,1718093472.987565994,,,,
1718093472.987780,,,,-2.887186527,-2.889406204,32650.000000000,1718093472.987780333
1718093472.988787,,,,-2.855212450,-2.855701447,32651.000000000,1718093472.988787413
1718093472.989794,,,,-2.839466095,-2.841132879,32652.000000000,1718093472.989794493
1718093472.990802,,,,-2.824897528,-2.827381611,32653.000000000,1718093472.990801573
1718093472.991809,,,,-2.820041180,-2.822188854,32654.000000000,1718093472.991808653
1718093472.992566,1.006915092,6575.000000000,1718093472.992565870,,,,
1718093472.992816,,,,-2.849322557,-2.850725174,32655.000000000,1718093472.992815733
1718093472.993823,,,,-2.890912771,-2.890776634,32656.000000000,1718093472.993822813
1718093472.994830,,,,-2.912092447,-2.911523581,32657.000000000,1718093472.994829893
1718093472.995837,,,,-2.943825960,-2.944002390,32658.000000000,1718093472.995836973
1718093472.996844,,,,-2.989887714,-2.989775658,32659.000000000,1718093472.996844053
1718093472.997566,1.095271468,6576.000000000,1718093472.997565985,,,,
1718093472.997851,,,,-3.018519878,-3.019513607,32660.000000000,1718093472.997851133
1718093472.998858,,,,-3.046959877,-3.047184467,32661.000000000,1718093472.998858213
1718093472.999865,,,,-3.069774389,-3.070719957,32662.000000000,1718093472.999865294
1718093473.000872,,,,-3.077178955,-3.075696468,32663.000000000,1718093473.000872374
1718093473.001879,,,,-3.077250957,-3.075287819,32664.000000000,1718093473.001879454
1718093473.002566,1.112940788,6577.000000000,1718093473.002565861,,,,
1718093473.002887,,,,-3.067634821,-3.067041874,32665.000000000,1718093473.002886534
1718093473.003894,,,,-3.048041821,-3.046823740,32666.000000000,1718093473.003893614
1718093473.004901,,,,-3.021044254,-3.021461010,32667.000000000,1718093473.004900694
1718093473.005908,,,,-2.995176554,-2.996819496,32668.000000000,1718093473.005907774
1718093473.006915,,,,-2.969236851,-2.972610712,32669.000000000,1718093473.006914854
1718093473.007566,1.183624387,6578.000000000,1718093473.007565975,,,,
1718093473.007922,,,,-2.927742958,-2.928760767,32670.000000000,1718093473.007921934
1718093473.008929,,,,-2.908173800,-2.909071445,32671.000000000,1718093473.008929014
1718093473.009936,,,,-2.916251421,-2.916259527,32672.000000000,1718093473.009936094
1718093473.010943,,,,-2.914833069,-2.916379690,32673.000000000,1718093473.010943174
1718093473.011950,,,,-2.916756392,-2.918831825,32674.000000000,1718093473.011950254
1718093473.012566,1.271965504,6579.000000000,1718093473.012565851,,,,
1718093473.012957,,,,-2.928295851,-2.926741362,32675.000000000,1718093473.012957335
1718093473.013964,,,,-2.929425716,-2.928400040,32676.000000000,1718093473.013964415
1718093473.014971,,,,-2.928007364,-2.930467606,32677.000000000,1718093473.014971495
1718093473.015979,,,,-2.935892582,-2.940829039,32678.000000000,1718093473.015978575
1718093473.016839,1.377978325,6581.000000000,1718093473.016839027,,,,
1718093473.016986,,,,-2.942431688,-2.944723606,32679.000000000,1718093473.016985655
1718093473.017566,1.307309031,6580.000000000,1718093473.017565966,,,,
1718093473.017993,,,,-2.950268745,-2.949940443,32680.000000000,1718093473.017992735
1718093473.019000,,,,-2.955677986,-2.956888199,32681.000000000,1718093473.018999815
1718093473.020007,,,,-2.961760283,-2.961696148,32682.000000000,1718093473.020006895
1718093473.021014,,,,-2.975847960,-2.977106094,32683.000000000,1718093473.021013975
1718093473.021839,1.519317865,6582.000000000,1718093473.021839142,,,,
1718093473.022021,,,,-2.992844582,-2.994367361,32684.000000000,1718093473.022021055
1718093473.023028,,,,-3.004215956,-3.005642414,32685.000000000,1718093473.023028135
1718093473.024035,,,,-3.004889011,-3.005041361,32686.000000000,1718093473.024035215
1718093473.025042,,,,-2.996017933,-2.992708445,32687.000000000,1718093473.025042295
1718093473.026049,,,,-2.988853931,-2.986938715,32688.000000000,1718093473.026049376
1718093473.026839,1.625318646,6583.000000000,1718093473.026839018,,,,
1718093473.027056,,,,-2.979886770,-2.980423689,32689.000000000,1718093473.027056456
1718093473.028064,,,,-2.974597931,-2.975687742,32690.000000000,1718093473.028063536
1718093473.029071,,,,-2.977386475,-2.979101658,32691.000000000,1718093473.029070616
1718093473.030078,,,,-2.976328850,-2.978765011,32692.000000000,1718093473.030077696
1718093473.031085,,,,-2.971833229,-2.972274065,32693.000000000,1718093473.031084776
1718093473.031839,1.854967713,6584.000000000,1718093473.031839132,,,,
1718093473.032092,,,,-2.957697392,-2.956888199,32694.000000000,1718093473.032091856
1718093473.033099,,,,-2.945100069,-2.947031498,32695.000000000,1718093473.033098936
1718093473.034106,,,,-2.945148230,-2.944531202,32696.000000000,1718093473.034106016
1718093473.035113,,,,-2.962649822,-2.959412336,32697.000000000,1718093473.035113096
1718093473.036120,,,,-2.963659525,-2.964533091,32698.000000000,1718093473.036120176
1718093473.037127,,,,-2.959500313,-2.962128878,32699.000000000,1718093473.037127256
1718093473.038134,,,,-2.946566582,-2.947319984,32700.000000000,1718093473.038134336
1718093473.039141,,,,-2.933272123,-2.932150364,32701.000000000,1718093473.039141417
1718093473.040148,,,,-2.933127880,-2.933881283,32702.000000000,1718093473.040148497
1718093473.041156,,,,-2.946614742,-2.948233604,32703.000000000,1718093473.041155577
1718093473.042163,,,,-2.952720881,-2.953522444,32704.000000000,1718093473.042162657
1718093473.043170,,,,-2.952600718,-2.950180769,32705.000000000,1718093473.043169737
1718093473.044177,,,,-2.944955826,-2.944146633,32706.000000000,1718093473.044176817
1718093473.045184,,,,-2.941109419,-2.940973282,32707.000000000,1718093473.045183897
1718093473.046191,,,,-2.945580959,-2.946550608,32708.000000000,1718093473.046190977
1718093473.047198,,,,-2.960870743,-2.962201118,32709.000000000,1718093473.047198057
1718093473.048205,,,,-2.972698689,-2.972322226,32710.000000000,1718093473.048205137
1718093473.049212,,,,-2.972169876,-2.972225904,32711.000000000,1718093473.049212217
1718093473.050219,,,,-2.978805065,-2.978236198,32712.000000000,1718093473.050219297
1718093473.051226,,,,-2.981713772,-2.981842279,32713.000000000,1718093473.051226377
1718093473.052233,,,,-2.969429255,-2.970062256,32714.000000000,1718093473.052233458
1718093473.053241,,,,-2.959740877,-2.959700823,32715.000000000,1718093473.053240538
1718093473.054248,,,,-2.957649231,-2.957921743,32716.000000000,1718093473.054247618
1718093473.055255,,,,-2.941157579,-2.942704201,32717.000000000,1718093473.055254698
1718093473.056262,,,,-2.933320284,-2.933929443,32718.000000000,1718093473.056261778
1718093473.057269,,,,-2.927887201,-2.928880930,32719.000000000,1718093473.057268858
1718093473.058276,,,,-2.913078070,-2.916764498,32720.000000000,1718093473.058275938
1718093473.059283,,,,-2.909976959,-2.914937258,32721.000000000,1718093473.059283018
1718093473.060290,,,,-2.913895607,-2.915850878,32722.000000000,1718093473.060290098
1718093473.061297,,,,-2.919112206,-2.920971632,32723.000000000,1718093473.061297178
1718093473.062304,,,,-2.921732664,-2.922317743,32724.000000000,1718093473.062304258
1718093473.063311,,,,-2.936589718,-2.938256741,32725.000000000,1718093473.063311338
1718093473.064318,,,,-2.958490610,-2.963763714,32726.000000000,1718093473.064318419
1718093473.065325,,,,-2.982242823,-2.985063553,32727.000000000,1718093473.065325499
1718093473.066333,,,,-2.984815121,-2.985977173,32728.000000000,1718093473.066332579
1718093473.066839,2.808624744,6591.000000000,1718093473.066838980,,,,
1718093473.067340,,,,-2.947456121,-2.945733309,32729.000000000,1718093473.067339659
1718093473.068347,,,,-2.903846502,-2.901979446,32730.000000000,1718093473.068346739
1718093473.069354,,,,-2.886489391,-2.889502525,32731.000000000,1718093473.069353819
1718093473.070361,,,,-2.898437500,-2.902316093,32732.000000000,1718093473.070360899
1718093473.071368,,,,-2.909496069,-2.911475420,32733.000000000,1718093473.071367979
1718093473.071839,3.020487309,6592.000000000,1718093473.071839094,,,,
1718093473.072375,,,,-2.937743664,-2.940444469,32734.000000000,1718093473.072375059
1718093473.073382,,,,-2.982747555,-2.985881090,32735.000000000,1718093473.073382139
1718093473.074389,,,,-3.022366524,-3.023576498,32736.000000000,1718093473.074389219
1718093473.075396,,,,-3.008038282,-3.008887768,32737.000000000,1718093473.075396299
1718093473.076403,,,,-2.975799799,-2.976384878,32738.000000000,1718093473.076403379
1718093473.076839,3.285292387,6593.000000000,1718093473.076838970,,,,
1718093473.077410,,,,-2.969068527,-2.972105742,32739.000000000,1718093473.077410460
1718093473.078418,,,,-3.001499176,-3.003959417,32740.000000000,1718093473.078417540
1718093473.079425,,,,-2.989959717,-2.990664959,32741.000000000,1718093473.079424620
1718093473.080432,,,,-2.966159582,-2.967321634,32742.000000000,1718093473.080431700
1718093473.081439,,,,-2.961495876,-2.962754011,32743.000000000,1718093473.081438780
1718093473.081839,3.444158316,6594.000000000,1718093473.081839085,,,,
1718093473.082446,,,,-2.967121363,-2.966696739,32744.000000000,1718093473.082445860
1718093473.083453,,,,-2.970510960,-2.969821930,32745.000000000,1718093473.083452940
1718093473.084460,,,,-2.958779097,-2.958018064,32746.000000000,1718093473.084460020
1718093473.085467,,,,-2.957865715,-2.955734253,32747.000000000,1718093473.085467100
1718093473.086474,,,,-2.956495285,-2.957729578,32748.000000000,1718093473.086474180
1718093473.086839,3.761863232,6595.000000000,1718093473.086838961,,,,
1718093473.087481,,,,-2.939474583,-2.940973282,32749.000000000,1718093473.087481260
1718093473.088488,,,,-2.909904718,-2.911956310,32750.000000000,1718093473.088488340
1718093473.089495,,,,-2.899038553,-2.897147417,32751.000000000,1718093473.089495420
1718093473.090503,,,,-2.909375906,-2.910802364,32752.000000000,1718093473.090502501
1718093473.091510,,,,-2.920314312,-2.923615932,32753.000000000,1718093473.091509581
1718093473.091839,4.097158432,6596.000000000,1718093473.091839075,,,,
1718093473.092517,,,,-2.917429447,-2.918062687,32754.000000000,1718093473.092516661
1718093473.093524,,,,-2.903077364,-2.902796984,32755.000000000,1718093473.093523741
1718093473.094531,,,,-2.894518852,-2.895320177,32756.000000000,1718093473.094530821
1718093473.095538,,,,-2.925723553,-2.928784609,32757.000000000,1718093473.095537901
1718093473.096545,,,,-2.954043150,-2.957104445,32758.000000000,1718093473.096544981
1718093473.096839,4.414759636,6597.000000000,1718093473.096838951,,,,
1718093473.097552,,,,-2.962914228,-2.962609768,32759.000000000,1718093473.097552061
1718093473.098559,,,,-2.977170229,-2.978548527,32760.000000000,1718093473.098559141
1718093473.099566,,,,-2.995537281,-2.998838902,32761.000000000,1718093473.099566221
1718093473.100573,,,,-2.952817202,-2.953185797,32762.000000000,1718093473.100573301
1718093473.101580,,,,-2.934858799,-2.934314013,32763.000000000,1718093473.101580381
1718093473.101839,4.873443604,6598.000000000,1718093473.101839066,,,,
1718093473.102587,,,,-2.937022448,-2.938521147,32764.000000000,1718093473.102587461
1718093473.103595,,,,-2.945100069,-2.945589066,32765.000000000,1718093473.103594542
1718093473.104602,,,,-2.962601662,-2.963138580,32766.000000000,1718093473.104601622
1718093473.105609,,,,-2.964741230,-2.964052200,32767.000000000,1718093473.105608702
1718093473.106616,,,,-2.928175688,-2.926308632,32768.000000000,1718093473.106615782
1718093473.106839,5.367291927,6599.000000000,1718093473.106838942,,,,
1718093473.107623,,,,-2.903558016,-2.906306744,32769.000000000,1718093473.107622862
1718093473.108630,,,,-2.881200314,-2.883300066,32770.000000000,1718093473.108629942
1718093473.109637,,,,-2.836725473,-2.838608742,32771.000000000,1718093473.109637022
1718093473.110644,,,,-2.810473204,-2.813318014,32772.000000000,1718093473.110644102
1718093473.111651,,,,-2.821579933,-2.824184179,32773.000000000,1718093473.111651182
1718093473.111839,5.949193954,6600.000000000,1718093473.111839056,,,,
1718093473.112658,,,,-2.860621691,-2.863466501,32774.000000000,1718093473.112658262
1718093473.113665,,,,-2.922622204,-2.922389984,32775.000000000,1718093473.113665342
1718093473.114672,,,,-2.977001905,-2.975110769,32776.000000000,1718093473.114672422
1718093473.115680,,,,-2.963659525,-2.963979959,32777.000000000,1718093473.115679502
1718093473.116687,,,,-2.944643259,-2.945613146,32778.000000000,1718093473.116686583
1718093473.117694,,,,-2.911299229,-2.910898447,32779.000000000,1718093473.117693663
1718093473.118701,,,,-2.895865202,-2.894598961,32780.000000000,1718093473.118700743
1718093473.119708,,,,-2.932022095,-2.932679176,32781.000000000,1718093473.119707823
1718093473.120715,,,,-2.923343420,-2.925803661,32782.000000000,1718093473.120714903
1718093473.121332,6.548556328,6601.000000000,1718093473.121332169,,,,
1718093473.121722,,,,-2.969140768,-2.971120119,32783.000000000,1718093473.121721983
1718093473.122729,,,,-3.071841955,-3.071753740,32784.000000000,1718093473.122729063
1718093473.123736,,,,-3.158604145,-3.159141064,32785.000000000,1718093473.123736143
1718093473.124743,,,,-3.105715036,-3.106660604,32786.000000000,1718093473.124743223
1718093473.125750,,,,-3.006307364,-3.008815765,32787.000000000,1718093473.125750303
1718093473.126332,7.288715839,6602.000000000,1718093473.126332283,,,,
1718093473.126757,,,,-2.944523096,-2.946262121,32788.000000000,1718093473.126757383
1718093473.127764,,,,-2.891465664,-2.895945311,32789.000000000,1718093473.127764463
1718093473.128772,,,,-2.831580639,-2.833343744,32790.000000000,1718093473.128771544
1718093473.129779,,,,-2.789173126,-2.790407419,32791.000000000,1718093473.129778624
1718093473.130786,,,,-2.779484749,-2.783195257,32792.000000000,1718093473.130785704
1718093473.131332,8.099079132,6603.000000000,1718093473.131332159,,,,
1718093473.131793,,,,-2.922502041,-2.927029848,32793.000000000,1718093473.131792784
1718093473.132800,,,,-2.998590469,-3.003598928,32794.000000000,1718093473.132799864
1718093473.133807,,,,-2.949451447,-2.950060606,32795.000000000,1718093473.133806944
1718093473.134814,,,,-2.944859743,-2.945108175,32796.000000000,1718093473.134814024
1718093473.135821,,,,-2.926901340,-2.929193497,32797.000000000,1718093473.135821104
1718093473.136332,9.173220634,6604.000000000,1718093473.136332273,,,,
1718093473.136828,,,,-2.891994476,-2.892243147,32798.000000000,1718093473.136828184
1718093473.137835,,,,-2.899182796,-2.895849228,32799.000000000,1718093473.137835264
1718093473.138842,,,,-2.937214851,-2.934963226,32800.000000000,1718093473.138842344
1718093473.139849,,,,-2.998686552,-3.000545740,32801.000000000,1718093473.139849424
1718093473.140857,,,,-3.039002419,-3.040428877,32802.000000000,1718093473.140856504
1718093473.141332,10.334805489,6605.000000000,1718093473.141332150,,,,
1718093473.141864,,,,-3.050085306,-3.050910711,32803.000000000,1718093473.141863585
1718093473.142871,,,,-3.000730038,-3.000954390,32804.000000000,1718093473.142870665
1718093473.143878,,,,-2.961543798,-2.963932037,32805.000000000,1718093473.143877745
1718093473.144885,,,,-2.917140961,-2.918134689,32806.000000000,1718093473.144884825
1718093473.145892,,,,-2.840667963,-2.841974258,32807.000000000,1718093473.145891905
